artistID,artistName,birthplace,period,artType
99899341,"Loo, C.T.",c. 1520/1525,1501 to 1550,
70857299,"Radziwill, Princess",1904,1901 to 1925,
24376020,"Mante, Théodore",1904,1901 to 1925,
75400432,"Strong, George Alexander, The Rev. and Mrs.",1892,1876 to 1900,
96972586,"Strong, Margaret (""Gretchen"") Wendell",1621,1601 to 1650,
86927059,"Solms, Amalia van",1932,1926 to 1950,
95868108,"Meade, Robert, Sir",,1401 to 1500,
80147543,"Montault, Marquis de",,1401 to 1500,
69329099,"Braganza, Dukes of",,1401 to 1500,
42714944,"Morgan, Mary J.",,1401 to 1500,
57276275,Parish-Watson Gallery,in or after 1876,1876 to 1900,
36931673,"Perry, Marsden J.",1878,1876 to 1900,
33616832,"Rutland, Duke of",1835,1826 to 1850,
81201580,"Rothschild, Alphonse de, Baron",1836,1826 to 1850,
79233866,"Sampson, Henry",1899,1876 to 1900,
99708298,"Startseff, M.",1899,1876 to 1900,
47937427,"Steele, Harry Garfield",1899,1876 to 1900,
19432049,Yamanaka & Co.,1899,1876 to 1900,
76126209,Ta-Kee Collection,1899,1876 to 1900,
18788673,"Mabon, J.B.",1899,1876 to 1900,
54318499,Davis Galleries,1899,1876 to 1900,
88355404,"Reynolds, Harrison G., Mr. and Mrs.",1899,1876 to 1900,
72411365,"Middendorf, Kennedy B., Mr. and Mrs.",1899,1876 to 1900,
76488167,Galerie Paul Brandt,1899,1876 to 1900,
40540502,"Meissner, Bruno",1899,1876 to 1900,
22788287,"Basoli, Antonio",1899,1876 to 1900,
76819039,"Yates, David and Constance",1889,1876 to 1900,
93125220,"Blondel, Merry-Joseph",1889,1876 to 1900,
46603944,"Landfield, Ronnie",1889,1876 to 1900,
58660650,"Weiner, Hannah",1889,1876 to 1900,
99016552,"Riley, Terry",1889,1876 to 1900,
17210896,"Stanley, Robert",1889,1876 to 1900,
16352330,Arman,1889,1876 to 1900,
24684703,"Bergtold, Paul",1893,1876 to 1900,
66529258,"Loeser, Charles A.",1932,1926 to 1950,
28438736,"Mercury Gallery, Ltd.",1932,1926 to 1950,
99177823,Covent Garden Gallery,1932,1926 to 1950,
97932656,"Palagi, Pelagio",1932,1926 to 1950,
94776502,"Thomas Williams, Ltd.",1932,1926 to 1950,
32027950,"Robinson, Esq., H.A.",1932,1926 to 1950,
51233339,"Schatzki Gallery, Walter",1932,1926 to 1950,
16639703,"Norman, G. M.",1932,1926 to 1950,
93696206,"Chennevieres-Pointel, Charles-Philippe de",1932,1926 to 1950,
92024859,"Portalis, Roger Baron",1932,1926 to 1950,
25066318,"Poggi, Antonio Cesare",1932,1926 to 1950,
46498419,"Beurdeley, Alfred",1932,1926 to 1950,
60722930,"Coolidge, Katherine Boyer",1932,1926 to 1950,
69137791,"Pomeroy, Catherine Boyer Coolidge",1932,1926 to 1950,
46113235,"Haight, Hetty Coolidge",1932,1926 to 1950,
14886444,"Pomeroy, Clarissa Alsop",probably 1883,1876 to 1900,
15778056,"Clark, Greta Pomeroy",1885,1876 to 1900,
97702394,"Tamagni, Vincenzo",1885,1876 to 1900,
93028389,"Mayhew, Edgar",1884,1876 to 1900,
96595721,"Reitlinger, Henry Scipio",1886,1876 to 1900,
21973379,"Jaffé, Michael",1886,1876 to 1900,
80290553,"Greenfield-Sanders, Timothy",1884,1876 to 1900,
59658915,"Cohen, Edward",1893,1876 to 1900,
87843619,"Grady, James H.",1885,1876 to 1900,
48111998,"O'Neal, Margaret",1876,1876 to 1900,
52186567,"Lankrink, Prosper Henry",c. 1507,1501 to 1550,
68964987,"Mayor, William",c. 1507,1501 to 1550,
16956846,"Graves, Henry",c. 1507,1501 to 1550,
82479180,"Morelli, Giovanni",c. 1507,1501 to 1550,
24404368,"Dubin, F.",c. 1507,1501 to 1550,
11757928,"Vallardi, Giuseppe",c. 1490/1510,1401 to 1500,
38374575,"Argoutinsky-Dolgoroukoff, Wladimir Nikolaevitch, Prince",c. 1507,1501 to 1550,
84159695,"Maroni, Robert",c. 1507,1501 to 1550,
68932345,"Faramond, Centre Jacques de",,1851 to 1875,
85460560,"Prayer, Carlo",,1851 to 1875,
26253328,"Wescott, Paul, Mr. and Mrs.",1928,1926 to 1950,
33468708,"Beauharnais, Maxmilien Eugène Joseph Napolèon de",,1876 to 1900,
47472464,"Fatio, Edmond",1900,1876 to 1900,
89739985,"Gautier, Salomon",1900,1876 to 1900,
15955745,"Angolo del Moro, Battista",1900,1876 to 1900,
42326637,"Caulfield, Patrick",1900,1876 to 1900,
29553608,"Bourquin, Thierry",1941,1926 to 1950,
15438977,"Frélaut, Jean",1925,1901 to 1925,
50507196,"Pollock, Catherine Yates",1925,1901 to 1925,
52876103,"Pollock, George",1922,1901 to 1925,
49372783,"Pollock, Carlile",1927,1926 to 1950,
33955652,"Chiapella, Marie Louise Pollock",1925,1901 to 1925,
85172404,"Chiapella, Henry",1923,1901 to 1925,
20821302,"Formento, Louise Chiapella",1929,1926 to 1950,
96107299,"Cline, Isaac Monroe",1923,1901 to 1925,
66140758,"Tempelaere, Gustave",1927,1926 to 1950,
91650963,"Diot, André",1927,1926 to 1950,
85787692,"Hazard, Nicolas Auguste",1927,1926 to 1950,
75243661,Rosenthal,1926,1926 to 1950,
51147462,"Viau, George, Dr.",1925,1901 to 1925,
69827695,"Pellenc, Baron",1925,1901 to 1925,
29041288,"Schoeller, André",1924,1901 to 1925,
60813884,"Baldovinetti, Alesso",1921,1901 to 1925,
66469314,"Sinclair, William",1925,1901 to 1925,
20165651,"May, Elizabeth Sinclair",1927,1926 to 1950,
82407023,"May, George Augustus Chichester",1926,1926 to 1950,
34804775,"May, Edward Sinclair, Sir",1921,1901 to 1925,
61889225,"Randolph, John",1924,1901 to 1925,
91306723,"Tucker, Nathaniel Beverley",1922,1901 to 1925,
43744333,"Coleman, Cynthia Beverley Tucker",1924,1901 to 1925,
68426195,"Bella, Valeria",1926,1926 to 1950,
96294496,Glen Eagles Foundation,1924,1901 to 1925,
42277305,"Frampton, Hollis",1924,1901 to 1925,
92216038,"Picard, Lil",1924,1901 to 1925,
58086091,"Winifred, Princess",1926,1926 to 1950,
89485912,"Batterton, Wall",1927,1926 to 1950,
12361924,Delafond,1925,1901 to 1925,
78439307,Galerie Jacques Dubourg,1927,1926 to 1950,
13275168,"Fitzgerald, Edward",1926,1926 to 1950,
42402751,"Jenney, Neil",1928,1926 to 1950,
50404660,"MacLise, Angus",1927,1926 to 1950,
97827422,"Ono, Yoko",1924,1901 to 1925,
24439795,"Rohm, Robert",1927,1926 to 1950,
54733444,"Schwedler, William",1927,1926 to 1950,
33640568,"Wakoski, Diane",1927,1926 to 1950,
82219828,"Patterson, Edward, Mr. and Mrs.",1926,1926 to 1950,
63721306,"McKean, Margaret Sargent",1925,1901 to 1925,
39316586,"Bereal, Ed",1922,1901 to 1925,
41659999,"Roth, Dieter",1941,1926 to 1950,
17034239,"Dodson, Betty",1929,1926 to 1950,
34000620,"Ferri, Ronoldo",1929,1926 to 1950,
43919355,"Giorno, John",1929,1926 to 1950,
90984277,"Mussman, Toby",1929,1926 to 1950,
73911974,"Nutbeam, Adrian",1929,1926 to 1950,
10483918,"Taylor, Winthrop",1925,1901 to 1925,
64518184,"Taylor, Jeremy",1929,1926 to 1950,
83186910,"Egner, Arthur F.",1928,1926 to 1950,
77346716,"Petrov, Mischa",1927,1926 to 1950,
82431198,"Reavey, Jean",1928,1926 to 1950,
76369527,"Rumohr, Carl Friedrich von",1927,1926 to 1950,
17956575,"Coleman, Jr., Charles Washington",1922,1901 to 1925,
51520742,"Coleman, George Preston",1925,1901 to 1925,
89297997,European 19th Century,1923,1901 to 1925,
48049251,"Smith, Thomas Duncan",1925,1901 to 1925,
17406512,"Smith, Thomas Duncan, Mrs.",1924,1901 to 1925,
11774113,"Garcia, Sabasa",1925,1901 to 1925,
27522762,"Guye, Nicolas",1925,1901 to 1925,
33120563,"Goldstone, Arthur H.",1924,1901 to 1925,
13312630,"Ruspoli y Caro, Conde de Chinchón, Camilo Carlos Adolfo, Don",1921,1901 to 1925,
58516812,"Tedeschi, Gino",1927,1926 to 1950,
79431825,"Denenberg, S.",1926,1926 to 1950,
66437670,Dutch 16th Century,1935,1926 to 1950,
52897405,"Petiet, Henri M.",1907,1901 to 1925,
12101520,"Fruhauf, Aline",1926,1926 to 1950,
43995041,"Gole, Jacob",,1876 to 1900,
53928365,"Le Sueur, Nicolas",1907,1901 to 1925,
37818215,"Porter, Fairfield",1918,1901 to 1925,
71969317,"Pye, John",1923,1901 to 1925,
63824293,"Ruisscher, Johannes",1919,1901 to 1925,
92544275,"Smith, William Rudolph",1913,1901 to 1925,
49766712,"Angrand, Charles",1907,1901 to 1925,
68876287,"Ashe, Mary Sidney",1907,1901 to 1925,
51962538,"Gadsden, Jane Elizabeth",,1876 to 1900,
64607465,"Gadsden, Harriett Ann",1928,1926 to 1950,
85620483,"Doar, David",,1876 to 1900,
11107929,"Doar, Thomas Screven",,1876 to 1900,
87748853,"Shore, Charlotte Cordes Doar",1925,1901 to 1925,
27706005,"Bayley, Frank W.",,1876 to 1900,
12627608,"Cozzens, Abraham M.",,1876 to 1900,
27780535,Clinton Hall Art Galleries,,1876 to 1900,
79530245,"Sturges, Jonathan",1927,1926 to 1950,
28065541,"Sturges, Mary P.",1912,1901 to 1925,
16928608,"Sturges, Henry C.",1919,1901 to 1925,
18949924,"Louis XV, King of France",1929,1926 to 1950,
42712751,"Louis XVI, King of France",1922,1901 to 1925,
40265760,"Connell and Sons, James",1923,1901 to 1925,
39675934,"Ralston, Louis",1921,1901 to 1925,
53514702,"Ellsworth, James W.",1923,1901 to 1925,
84219701,"Domizlaff, Hildegard",1914,1901 to 1925,
62823469,"Macdonough, James Edward Fisher",1914,1901 to 1925,
45373867,"Macdonough, Charles Shaler",1914,1901 to 1925,
93935277,"Macdonough, Augustus Rodney",1927,1926 to 1950,
12811019,"Macdonough, Rodney",1925,1901 to 1925,
26600138,"Macdonough, Charles Vance",1928,1926 to 1950,
12366052,"Conca, Sebastiano",1912-1913,1901 to 1925,
39690097,"Calceolari, Marchese",1929,1926 to 1950,
92563840,"Moscardo, L., Count",1930,1926 to 1950,
24810802,"Meissner, Kurt",1924,1901 to 1925,
76168461,"Robert-Dumesnil, Alexandre-Pierre-François",1927,1926 to 1950,
49190235,"Sachs, Carl",1922,1901 to 1925,
32548345,"Zogbaum, Elisabeth R.",1926,1926 to 1950,
33674305,"Cleveland Museum of Art, The",1916,1901 to 1925,
34875891,Unknown,1927,1926 to 1950,
57341469,"Campiglia, Giovanni Domenico",1915,1901 to 1925,
43945207,"Ramberg, Johann Heinrich",1929,1926 to 1950,
84103537,"Kreutzinger, Josef",1929,1926 to 1950,
53107570,"Landry, Pierre",,1501 to 1550,
58968826,"Donner, Johann",1574,1551 to 1600,
98824254,"Goldstone, Anne S.",1926,1926 to 1950,
16464894,"Aubry, Pierre",1910 - 1911,1901 to 1925,
43442832,"Callet, Antoine-François",c. 1906,1901 to 1925,
21441411,"Edelson, Robert, Mr. and Mrs.",c. 1906,1901 to 1925,
95537451,"Stresor, Henry",c. 1910,1901 to 1925,
38656516,"Van Rensselaer, William Paterson",c. 1910,1901 to 1925,
10878548,"Van Rensselaer, Kiliaen",c. 1909,1901 to 1925,
96550626,"Van Rensselaer, Kiliaen",1911,1901 to 1925,
92506939,Greenwood & Co.,c. 1909,1901 to 1925,
89069449,"O'Brien, 5th Earl Inchiquin, Murrough",1909,1901 to 1925,
47715013,"O'Brien, 7th Earl Inchiquin, James",c. 1908,1901 to 1925,
64804984,"Robinson, T.H.",1909,1901 to 1925,
52841784,"Cavedone, Giacomo",c. 1912,1901 to 1925,
34691072,"Meyer II, Hendrik de",1905 - 1906,1901 to 1925,
85283918,"McPherson, Ron",c. 1908,1901 to 1925,
49341861,"Wasserman, Jeff",1906,1901 to 1925,
50741476,"Massard, Jean-Baptiste-Raphael-Urbain",1905 - 1906,1901 to 1925,
69751990,"Lewis, III, C. McKenzie",c. 1888 - 1889,1876 to 1900,
45411158,Roman 2nd Century B.C./1st Century A.D.,c. 1888 - 1889,1876 to 1900,
78606518,"Anse, Luggert van",1906,1901 to 1925,
31122613,"Langlois, François",c. 1906,1901 to 1925,
91600521,"Scher, Stephen K., Mr.",c. 1890 - 1900,1876 to 1900,
71889057,Solomon R. Guggenheim Museum,c. 1890 - 1900,1876 to 1900,
86818848,"Damery, Chevalier de",c. 1890 - 1898,1876 to 1900,
75563469,North French 13th Century,c. 1890 - 1895,1876 to 1900,
15364204,"Stuart, Eleanor Custis",c. 1895 - 1900,1876 to 1900,
13345356,"Webster, Rebecca L.",c. 1895 - 1900,1876 to 1900,
46181875,"McGurk, Jonce I.",c. 1895 - 1900,1876 to 1900,
58435001,"Stow, Edward",c. 1890 - 1895,1876 to 1900,
72145789,"Stow, Louisa Matilda",c. 1900 - 1905,1876 to 1900,
32406554,"Hyatt, Caroline Adalaide Stow",c. 1888 - 1889,1876 to 1900,
31171125,"Phillips, John",c. 1889 - 1890,1876 to 1900,
40354504,"Phillips, Ann Broadhurst",c. 1889,1876 to 1900,
87838098,"Phillips, Edith",1889 / 1890 and 1898,1876 to 1900,
28210101,"Phillips, Norah",c. 1890,1876 to 1900,
50110750,"Bascom, Ann Brattle",c. 1890,1876 to 1900,
55676542,"Thornton, Anna Maria Brodeau",c. 1890,1876 to 1900,
95217945,"Talbot, Adelaide Thomason",c. 1890,1876 to 1900,
48498668,"Talbot, Mary Louisa",c. 1890,1876 to 1900,
62723538,"Miller, Virginia Collins",c. 1888 - 1889,1876 to 1900,
52396461,"Murray, Anna Thornton Miller",1889,1876 to 1900,
46726573,"Sully, Mary H.",c. 1888 - 1889,1876 to 1900,
35126771,"Olivier, H.S.",c. 1888 - 1889,1876 to 1900,
65152637,"Olivier, Maud",c. 1888 - 1889,1876 to 1900,
79971895,"Scheyndel, Gillis van",c. 1888 - 1889,1876 to 1900,
54265995,"Becher, Hilla",c. 1888 - 1889,1876 to 1900,
66743080,"Pelham, Henry",c. 1888 - 1889,1876 to 1900,
47606068,European 17th Century,c. 1888 - 1889,1876 to 1900,
65051201,"Crommelynck, Aldo",c. 1888 - 1889,1876 to 1900,
85758373,"Neblett, Nathaniel P.",c. 1888 - 1889,1876 to 1900,
99237710,"Baronzio, Giovanni",c. 1888 - 1889,1876 to 1900,
83444822,Master of the Osservanza,1888,1876 to 1900,
63273582,Bernheimer Fine Arts Ltd.,c. 1888 - 1889,1876 to 1900,
74897940,"Clot, Auguste",c. 1888 - 1889,1876 to 1900,
14637852,"Vaughan, John",c. 1888 - 1889,1876 to 1900,
62404578,"Vaughan, Samuel",1888,1876 to 1900,
74698729,"Vaughan, William",1888,1876 to 1900,
90871391,"Harrison, Jr., Joseph",1909,1901 to 1925,
95809977,"Pfriem, Bernard","1887 (Jeanette), c. 1887 - 1924 (Flower)",1876 to 1900,
24498373,"Harrison, Sarah Poulterer",c. 1600,1551 to 1600,
71947430,"Thomas and Sons, M.",c. 1600,1551 to 1600,
94318419,"Halff, Jr., Hugh, Mr. and Mrs.",1649,1601 to 1650,
87180811,"Reinhardt, Ad, Estate of",,1601 to 1650,
58718303,"Livermore, Jill",,1601 to 1650,
80396274,"LaForgue, Jules",,1601 to 1650,
40333159,"Kicherer, Frank",,1601 to 1650,
64307596,"Beaugrand, Honoré",1942,1926 to 1950,
51820040,"Bass, Nancy Lee and Perry",,1901 to 1925,
13983580,"Maroney, James, Mr.","1936, published 1937",1926 to 1950,Print
35705799,"George, 1st Duke of Kent, Prince","1936-1937, published 1937",1926 to 1950,
75210601,"Harriet, Duchess of St. Albans","1936, published 1937",1926 to 1950,Print
73001911,Stetson University,"1936, published 1937",1926 to 1950,Print
73437293,Rosenberg & Helft Galleries,"1936, published 1937",1926 to 1950,Print
17934356,"Harriman, Marie N.","1936, published 1937",1926 to 1950,Print
75220155,Kunsthistorisches Museum Wien,"1936, published 1937",1926 to 1950,Print
60639311,"Baltimore Museum of Art, The","1936, published 1937",1926 to 1950,Print
68036415,Leclerc,"1936, published 1937",1926 to 1950,Print
78625325,"Massy, Mathilda White","1936, published 1937",1926 to 1950,Print
59942419,"North & Co., J.H.","1936, published 1937",1926 to 1950,Print
66046010,"Laidlaw, T.K.",probably c. 1609,1601 to 1650,
44238667,"Alexandre, Dr.",probably c. 1609,1601 to 1650,
80937579,"Mañach, Pedro",probably c. 1609,1601 to 1650,
24082434,"Mañach, Señora",1609,1601 to 1650,
89101608,"British Museum, The",probably c. 1609,1601 to 1650,
92889785,"Helft, Yvon",probably c. 1609,1601 to 1650,
24685623,"Ricketts, Francis",1597,1551 to 1600,
26962268,"Level, André",1606,1601 to 1650,
88566285,"Peau de l'Ours, La",1774,1751 to 1775,
21053614,"Koenig, Hertha",,1401 to 1500,
44007165,"Grain, Sr., Peter",1774,1751 to 1775,
40148843,"Vos, Jan de",,1401 to 1500,
71333661,"Wiborg, Mary Hoyt, Miss",,1401 to 1500,
71951615,"Riggs, George W.",,1401 to 1500,
70739171,"Maar, Dora",1914,1901 to 1925,
99794558,Galerie Rosengart,,1851 to 1875,
30003897,"Riggs, Alice Lawrason",1592/1607,1551 to 1600,
10243915,"Riggs, Jane Agnes",,1876 to 1900,
40812166,"McMullen, Mary F.",,1876 to 1900,
66500040,"Barlow, Henry N.",1890,1876 to 1900,
40557480,Galerie Alfred Flechtheim,1890,1876 to 1900,
34464580,Carnegie Museum of Art,1887,1876 to 1900,
14450854,Princeton University Art Museum,1907,1901 to 1925,
48279898,"Anderson, Harry W., Mr. and Mrs.",1896,1876 to 1900,
31825098,Stedelijk Museum,1890,1876 to 1900,
49893358,"Weisman, Frederick R.",1891,1876 to 1900,
49899406,Chatsworth House Trust,1898,1876 to 1900,
79943996,"Russell, John Peter",1907,1901 to 1925,
36027619,"Binney, Horace",1904,1901 to 1925,
87847006,"Wallace, Susan Binney",1898,1876 to 1900,
54738749,Le Garrec Art Gallery,1888,1876 to 1900,
32335742,d'Audretsch Art Gallery,1901,1901 to 1925,
40901834,Lutz Art Gallery,1898,1876 to 1900,
98710685,"Hirschland, Georg S.",1904,1901 to 1925,
95416500,"Hirschland, Richard S.",c. 1902,1876 to 1900,
87426659,"Wallace, John William",1894,1876 to 1900,
10579182,"Binney, Susan",1922,1901 to 1925,
70844909,"Binney, John, Rev.",1913,1901 to 1925,
69491466,"Colville, Thomas, Mr.",1896,1876 to 1900,
85123646,Henry Art Gallery,1904,1901 to 1925,
85453965,"Kaufman, George M., Mrs.",1891,1876 to 1900,
82784073,"Lenkin, Melvin, Mr. and Mrs.",1899,1876 to 1900,
82773714,New Britain Museum of American Art,,1876 to 1900,
88051453,Toledo Museum of Art,,1876 to 1900,
46359861,"Szegedy-Maszak and Dr. Elizabeth Bobrick, Andrew, Dr.",,1876 to 1900,
18163754,"Dayes, Edward",published 1913,1901 to 1925,
39336340,"Fielding, Anthony Vandyck Copley",1931,1926 to 1950,
13812767,"Lewis, John Frederick",1908,1901 to 1925,
73688176,"Middleton, John",,1876 to 1900,
75215668,"Abbott, John White",,1876 to 1900,
27581308,"Alexander, William",,1501 to 1550,
85815371,"Boys, Thomas Shotter",first quarter 16th century,1401 to 1500,Print
33277635,"Collins, William",,1501 to 1550,
95101593,"Cristall, Joshua",,1501 to 1550,
84495711,"Dyce, William",,1501 to 1550,
54886730,"Harding, James Duffield",,1501 to 1550,
53908659,"Hunt, Alfred William",,1501 to 1550,
25682583,"Johnson, James",,1501 to 1550,
38893833,"Müller, William James",,1501 to 1550,
57415351,"North, John William",,1501 to 1550,
80815526,"Pars, William",c. 1622-1625,1601 to 1650,
37202296,"Sandby, Thomas",c. 1920,1901 to 1925,
99792921,"Smith, John 'Warwick'",1935,1926 to 1950,
33534647,"Stuart, James 'Athenian'",,1876 to 1900,
74156363,"Nahum, Peter, Mr.",1924,1901 to 1925,
30844285,"Laurier, Clément",1937,1926 to 1950,Print
72522297,"Grant, William",published 1937,1926 to 1950,
94018417,"Bocher, Emmanuel",1937,1926 to 1950,Print
92577486,"Grant, William",1937,1926 to 1950,Print
34512496,"Pelham-Clinton, Elizabeth",1937,1926 to 1950,Print
68319398,"Olry-Roederer, Louis",1938,1926 to 1950,
53599766,"Pelham-Clinton, Charles Stapleton",1938,1926 to 1950,
25610752,"Pelham-Clinton, Charles Stapleton, Mrs.",1932,1926 to 1950,
63576166,"Dick, Dick, 3rd Bt. Prestonfield, Alexander, Sir",1942,1926 to 1950,
35675428,"Dick-Cunyngham, Dick-Cunyngham, 9th Bt. Prestonfield, Robert Keith, Sir",1937,1926 to 1950,
76711090,"Dick-Cunyngham, 10th Bt. Prestonfield, William Stewart, Sir",,1851 to 1875,
91891041,"Birch, Thomas",1897,1876 to 1900,
31506017,"Christopherson, John",published 1896,1876 to 1900,Print
94308807,"Adams, John Quincy",published 1894,1876 to 1900,Print
81964945,"Adams, Charles Francis",published 1892,1876 to 1900,Print
11695137,"Adams, Brooks",,1876 to 1900,
70167819,"Itten, Johannes",,1551 to 1600,
23495386,"Menschel, Richard, Mr. and Mrs.",1927,1926 to 1950,
28958481,"Rice, Eleanore Elkins Widener",1927,1926 to 1950,
32206113,Sienese 15th Century,1929,1926 to 1950,
71006250,"Devonshire, His Grace The Duke of",1929,1926 to 1950,
46451890,"Stovall, Lou",1929,1926 to 1950,
72490335,"McDonald, William C.",1929,1926 to 1950,
79134383,"McDonald, Samuel",,1851 to 1875,
55547663,"Cone, Christopher, Mr.",,1851 to 1875,
63516721,"Winthrop, Robert Charles, Mrs.",1928,1926 to 1950,
31911914,"Thayer, Adele G.",1930,1926 to 1950,
84325425,"Winthrop, Robert Charles",1928,1926 to 1950,
12890121,"Winthrop, Robert M.",1930,1926 to 1950,
64176713,"Bayley & Son, Frank W.",1925,1901 to 1925,
11698493,"Barry, Joanna",,1876 to 1900,
16588313,"Barry, James David",1784,1776 to 1800,
80590496,"Whistler, George Worthen",published 1775,1751 to 1775,
19611429,"Whistler, G.D.",published 1782,1776 to 1800,
19910789,"Farr Co., Daniel H.",1915,1901 to 1925,
26271839,Barry,1915,1901 to 1925,
36673069,"Atil, Esin, Ms.",1895,1876 to 1900,
79472939,Antiquariaat Junk B. V.,1911,1901 to 1925,
11393728,"Turtell, Neal, Mr.",1902,1901 to 1925,
38389470,Albertina,1914,1901 to 1925,
92240575,Österreichische Nationalbibliothek,1916,1901 to 1925,
95108189,"Carlevariis, Luca",1912,1901 to 1925,
25655405,"Visentini, Antonio",1916,1901 to 1925,
45652595,"Zanetti, Anton Maria II",1908,1901 to 1925,
98684204,Musée du Louvre,1912,1901 to 1925,
83192840,Staatliche Museen zu Berlin,1905,1901 to 1925,
49239622,Hamburger Kunsthalle,,1851 to 1875,
88731141,Gallerie dell'Accademia,,1851 to 1875,
60066402,"Fossati, Giorgio",1914,1901 to 1925,
57821567,"Shanks, Nelson",1914,1901 to 1925,
93807653,"Magnini, Giuseppe",1894,1876 to 1900,
99556202,Chinese Jin Dynasty,1902,1901 to 1925,
67249953,"Chinese, Yuan Dynasty",,1851 to 1875,
67264412,Chinese 19th Century,1912,1901 to 1925,
28959064,Chinese 20th Century,,1851 to 1875,
61103125,"Bellevois, Jacob Adriaensz",,1851 to 1875,
87117864,"Pozzo, Conte del",1893,1876 to 1900,
79527110,"Isola, Conte",1894,1876 to 1900,
93503273,"Rosignano, Conte Miroglio di",,1851 to 1875,
35292137,"Argentieri, Claudio",1896,1876 to 1900,
39741858,"Breschi, Giulio, Pier",1896,1876 to 1900,
54196633,"Krafft the Elder, Hans",,1851 to 1875,
34225565,"Klarner, Thomas G., Mr.",,1851 to 1875,
93978408,"Blackburn, Robert",,1851 to 1875,
35229048,"Priede, Zigmunds",1916,1901 to 1925,
62908315,"Goldston, Bill",,1851 to 1875,
58348358,"Lund, John",,1851 to 1875,
93672340,"Rosenberg, Juda",,1851 to 1875,
